timestamp,x_robot_mm,y_robot_mm,z_robot_mm,angle_deg,pixel_size,area
1772015882.519135,703.45,-112.78,495.97,79.78,131.6,16382
1772015882.55119,703.46,-112.8,495.92,79.8,131.5,16383
1772015882.5851598,703.3,-112.64,496.39,79.7,131.7,16382
1772015882.6185727,703.64,-113.0,495.41,79.99,131.3,16381
1772015882.653823,703.55,-112.91,495.68,79.99,131.4,16385
1772015882.687135,703.65,-113.01,495.41,79.99,131.3,16379
1772015882.726753,703.45,-112.81,495.97,79.78,131.6,16387
1772015882.7551358,703.64,-113.01,495.41,79.99,131.3,16389
1772015882.8082762,703.64,-113.01,495.41,79.99,131.3,16393
1772015882.8330498,703.65,-113.01,495.41,79.99,131.3,16389
1772015882.8698905,703.64,-113.0,495.41,79.99,131.3,16386
1772015882.9013567,703.64,-112.99,495.41,79.99,131.3,16383
1772015882.938997,703.51,-112.86,495.78,79.78,131.5,16384
1772015882.9608345,703.64,-113.01,495.39,79.88,131.3,16378
1772015882.9853094,703.64,-113.01,495.39,79.88,131.3,16373
1772015883.0189922,703.61,-112.98,495.49,79.78,131.4,16372
1772015883.0510435,703.64,-113.01,495.41,79.99,131.3,16376
1772015883.0859988,703.6,-112.97,495.54,79.99,131.4,16382
1772015883.1182685,703.6,-112.97,495.54,79.99,131.4,16380
1772015883.1538436,703.65,-113.01,495.41,79.99,131.3,16380
1772015883.1871173,703.58,-112.94,495.6,79.92,131.4,16375
1772015883.2196052,703.61,-112.97,495.5,79.92,131.4,16380
1772015883.2511587,703.6,-112.95,495.55,79.88,131.4,16378
1772015883.287135,703.6,-112.95,495.55,79.94,131.4,16385
1772015883.3178751,703.58,-112.93,495.6,79.92,131.4,16379
1772015883.356954,703.58,-112.92,495.6,79.92,131.4,16376
1772015883.3892689,703.58,-112.93,495.6,79.92,131.4,16382
1772015883.4230402,703.47,-112.81,495.93,80.13,131.5,16379
1772015883.4538598,703.71,-113.07,495.23,80.13,131.2,16373
1772015883.48809,703.58,-112.93,495.6,79.92,131.4,16374
1772015883.5213435,703.58,-112.94,495.6,79.92,131.4,16376
1772015883.5539925,703.62,-112.97,495.48,80.07,131.4,16378
1772015883.5853784,703.62,-112.97,495.48,80.07,131.4,16376
1772015883.6187713,703.62,-112.96,495.48,80.07,131.4,16373
1772015883.6513903,703.6,-112.94,495.53,80.13,131.4,16377
1772015883.685341,703.6,-112.93,495.53,80.13,131.4,16374
1772015883.7191043,703.6,-112.93,495.53,80.13,131.4,16374
1772015883.751095,703.47,-112.79,495.93,80.13,131.5,16379
1772015883.7880707,703.6,-112.93,495.53,80.13,131.4,16379
1772015883.8212354,703.62,-112.95,495.48,80.07,131.4,16383
1772015883.8528645,703.6,-112.93,495.53,80.13,131.4,16383
1772015883.8833053,703.6,-112.93,495.53,80.13,131.4,16376
1772015883.9202943,703.59,-112.92,495.55,79.88,131.4,16367
1772015883.954763,703.59,-112.92,495.55,79.88,131.4,16370
1772015883.98712,703.6,-112.93,495.55,79.88,131.4,16375
1772015884.0360138,703.62,-112.96,495.47,79.94,131.4,16382
1772015884.0637963,703.74,-113.09,495.13,80.13,131.2,16362
1772015884.1109686,703.74,-113.09,495.13,80.13,131.2,16371
1772015884.1572902,703.74,-113.1,495.13,80.13,131.2,16368
1772015884.1817653,703.73,-113.1,495.13,80.13,131.2,16355
1772015884.204701,703.73,-113.09,495.13,80.13,131.2,16359
1772015884.2271438,703.73,-113.1,495.13,80.13,131.2,16370
1772015884.256038,703.64,-112.99,495.41,79.99,131.3,16372
1772015884.2864225,703.64,-112.99,495.41,79.99,131.3,16363
1772015884.3185554,703.64,-112.99,495.41,79.99,131.3,16374
1772015884.3539455,703.69,-113.04,495.27,79.99,131.3,16360
1772015884.387175,703.68,-113.04,495.27,79.99,131.3,16370
1772015884.4211566,703.68,-113.04,495.27,79.99,131.3,16371
1772015884.453851,703.7,-113.05,495.23,80.13,131.2,16371
1772015884.4890747,703.7,-113.06,495.23,80.13,131.2,16368
1772015884.5211067,703.64,-112.99,495.41,79.99,131.3,16372
1772015884.555067,703.64,-112.98,495.41,79.99,131.3,16373
1772015884.5864112,703.7,-113.05,495.23,80.13,131.2,16379
1772015884.6204026,703.64,-112.98,495.41,79.99,131.3,16378
1772015884.653059,703.64,-112.97,495.41,79.99,131.3,16367
1772015884.6863997,703.57,-112.9,495.6,79.92,131.4,16366
1772015884.7213538,703.57,-112.89,495.6,79.92,131.4,16367
1772015884.7553818,703.59,-112.91,495.54,79.99,131.4,16373
1772015884.7866971,703.64,-112.96,495.41,79.99,131.3,16381
1772015884.8211386,703.64,-112.95,495.41,79.99,131.3,16377
1772015884.8536956,703.64,-112.95,495.41,79.99,131.3,16382
1772015884.887034,703.64,-112.95,495.41,79.99,131.3,16377
1772015884.919519,703.64,-112.95,495.41,79.99,131.3,16377
1772015884.953525,703.64,-112.96,495.41,79.99,131.3,16381
1772015884.987773,703.64,-112.96,495.41,79.99,131.3,16381
1772015885.022387,703.64,-112.96,495.41,79.99,131.3,16379
1772015885.0524356,703.69,-113.02,495.27,79.99,131.3,16365
1772015885.0887504,703.68,-113.02,495.27,79.99,131.3,16365
1772015885.1203225,703.53,-112.86,495.72,79.88,131.5,16372
1772015885.1538506,703.68,-113.03,495.27,79.99,131.3,16372
1772015885.1861486,703.6,-112.93,495.53,80.13,131.4,16371
1772015885.2358537,703.64,-112.98,495.41,79.99,131.3,16364
1772015885.262745,703.68,-113.02,495.31,80.07,131.3,16373
1772015885.2936876,703.69,-113.03,495.27,79.99,131.3,16368
1772015885.324789,703.68,-113.03,495.27,79.99,131.3,16363
1772015885.3679035,703.59,-112.93,495.55,79.88,131.4,16372
1772015885.3955274,703.68,-113.04,495.27,79.99,131.3,16369
1772015885.4226172,703.68,-113.05,495.27,79.99,131.3,16374
1772015885.4540155,703.66,-113.02,495.35,79.92,131.3,16374
1772015885.4872944,703.61,-112.96,495.5,79.92,131.4,16383
1772015885.520395,703.67,-113.03,495.3,80.05,131.3,16376
1772015885.555029,703.67,-113.03,495.3,80.05,131.3,16382
1772015885.589273,703.67,-113.02,495.31,80.07,131.3,16378
1772015885.6222498,703.67,-113.02,495.31,80.07,131.3,16383
1772015885.656243,703.61,-112.95,495.5,79.92,131.4,16382
1772015885.6875494,703.68,-113.02,495.31,80.07,131.3,16371
1772015885.7207804,703.54,-112.87,495.72,79.88,131.5,16374
1772015885.761908,703.59,-112.93,495.55,79.88,131.4,16374
1772015885.7924461,703.57,-112.92,495.6,79.92,131.4,16372
1772015885.8225694,703.68,-113.04,495.27,79.99,131.3,16370
1772015885.8550594,703.62,-112.98,495.45,79.92,131.3,16374
1772015885.887342,703.5,-112.85,495.78,79.78,131.5,16378
1772015885.9204779,703.65,-113.01,495.34,80.05,131.3,16381
1772015885.9535084,703.58,-112.93,495.55,79.88,131.4,16374
1772015885.986779,703.7,-113.07,495.19,80.07,131.2,16372
1772015886.021235,703.58,-112.93,495.55,79.88,131.4,16377
1772015886.0539484,703.67,-113.03,495.31,79.88,131.3,16381
1772015886.0872138,703.64,-113.01,495.39,79.88,131.3,16383
1772015886.1212595,703.68,-113.05,495.27,79.99,131.3,16377
1772015886.1559184,703.58,-112.96,495.54,79.99,131.4,16382
1772015886.1872396,703.65,-113.03,495.35,79.92,131.3,16376
1772015886.2211738,703.68,-113.06,495.27,79.99,131.3,16376
1772015886.2538805,703.65,-113.03,495.35,79.92,131.3,16372
1772015886.287158,703.66,-113.04,495.35,79.92,131.3,16378
1772015886.3197193,703.66,-113.04,495.35,79.92,131.3,16371
1772015886.3548205,703.64,-113.02,495.39,79.88,131.3,16379
1772015886.3861575,703.66,-113.04,495.35,79.92,131.3,16378
1772015886.4407833,703.66,-113.03,495.35,79.92,131.3,16378
1772015886.4638827,703.66,-113.03,495.35,79.92,131.3,16379
1772015886.4982643,703.67,-113.05,495.3,79.92,131.3,16379
1772015886.5233939,703.64,-113.01,495.39,79.88,131.3,16376
1772015886.5669153,703.64,-113.0,495.39,79.88,131.3,16376
1772015886.5885623,703.64,-113.0,495.39,79.88,131.3,16377
1772015886.6187692,703.64,-113.01,495.39,79.88,131.3,16378
1772015886.6517985,703.64,-113.01,495.39,79.88,131.3,16375
1772015886.6881058,703.61,-112.98,495.49,79.78,131.4,16375
1772015886.7206638,703.67,-113.04,495.31,79.88,131.3,16375
1772015886.7540069,703.64,-113.0,495.39,79.88,131.3,16379
1772015886.7843387,703.69,-113.05,495.26,80.05,131.3,16382
1772015886.8183093,703.57,-112.93,495.6,79.92,131.4,16390
1772015886.8529,703.62,-112.99,495.45,79.92,131.3,16382
1772015886.8842866,703.62,-112.99,495.45,79.92,131.3,16381
1772015886.918259,703.49,-112.84,495.85,79.92,131.5,16380
1772015886.9548442,703.49,-112.84,495.85,79.92,131.5,16379
1772015886.9851866,703.65,-113.01,495.41,79.99,131.3,16381
1772015887.0191967,703.62,-112.98,495.5,79.92,131.4,16369
1772015887.0512185,703.54,-112.89,495.75,79.78,131.5,16376
1772015887.0851748,703.62,-112.98,495.5,79.92,131.4,16369
1772015887.1187305,703.63,-112.99,495.47,79.94,131.4,16366
1772015887.1517947,703.67,-113.03,495.35,79.92,131.3,16352
1772015887.1841989,703.64,-112.99,495.44,79.82,131.3,16365
1772015887.2176752,703.69,-113.04,495.27,79.99,131.3,16374
1772015887.2526693,703.69,-113.04,495.27,79.99,131.3,16372
1772015887.2860062,703.67,-113.01,495.34,80.05,131.3,16376
1772015887.3194811,703.64,-112.98,495.41,79.99,131.3,16375
1772015887.3519406,703.64,-112.97,495.41,79.99,131.3,16374
1772015887.3878195,703.64,-112.98,495.41,79.99,131.3,16387
1772015887.418492,703.64,-112.98,495.41,79.99,131.3,16373
1772015887.4535546,703.45,-112.78,495.97,79.78,131.6,16379
1772015887.4878016,703.44,-112.78,495.97,79.78,131.6,16385
1772015887.520302,703.59,-112.94,495.54,79.99,131.4,16378
1772015887.5539753,703.57,-112.92,495.62,79.82,131.4,16372
1772015887.5862713,703.56,-112.9,495.67,79.78,131.4,16382
1772015887.63989,703.56,-112.91,495.67,79.78,131.4,16374
1772015887.6672347,703.56,-112.91,495.67,79.78,131.4,16374
1772015887.6964066,703.56,-112.91,495.67,79.78,131.4,16371
1772015887.7244585,703.56,-112.91,495.67,79.78,131.4,16371
1772015887.7595894,703.56,-112.91,495.67,79.78,131.4,16372
1772015887.7879138,703.56,-112.91,495.67,79.78,131.4,16382
1772015887.825494,703.58,-112.93,495.62,79.82,131.4,16368
1772015887.8560212,703.64,-113.0,495.44,79.82,131.3,16363
1772015887.8873994,703.65,-113.02,495.39,79.88,131.3,16364
1772015887.919654,703.56,-112.92,495.67,79.78,131.4,16373
1772015887.9519916,703.63,-112.99,495.47,79.94,131.4,16377
1772015887.9845848,703.6,-112.96,495.55,79.88,131.4,16377
1772015888.0185244,703.63,-113.0,495.47,79.94,131.4,16378
1772015888.0509722,703.65,-113.02,495.41,79.99,131.3,16367
1772015888.0854564,703.73,-113.11,495.17,80.18,131.2,16376
1772015888.1174507,703.71,-113.08,495.23,80.13,131.2,16373
1772015888.154492,703.71,-113.07,495.23,80.13,131.2,16364
1772015888.184912,703.71,-113.07,495.23,80.13,131.2,16369
1772015888.2183867,703.71,-113.06,495.23,80.13,131.2,16369
1772015888.2513175,703.71,-113.06,495.23,80.13,131.2,16369
1772015888.2858047,703.71,-113.06,495.23,80.13,131.2,16375
1772015888.3193145,703.71,-113.06,495.23,80.13,131.2,16374
1772015888.3512535,703.71,-113.06,495.23,80.13,131.2,16378
1772015888.3858166,703.71,-113.06,495.23,80.13,131.2,16376
1772015888.4212618,703.64,-112.98,495.41,79.99,131.3,16379
1772015888.4512656,703.67,-113.01,495.34,80.05,131.3,16387
1772015888.4857564,703.64,-112.99,495.41,79.99,131.3,16387
1772015888.5192304,703.65,-112.99,495.41,79.99,131.3,16383
1772015888.5511844,703.64,-112.98,495.41,79.99,131.3,16382
1772015888.595076,703.64,-112.98,495.41,79.99,131.3,16385
1772015888.6249907,703.64,-112.97,495.41,79.99,131.3,16385
1772015888.654538,703.7,-113.04,495.23,80.13,131.2,16384
1772015888.6871064,703.51,-112.82,495.81,79.94,131.5,16389
1772015888.720015,703.58,-112.9,495.6,79.92,131.4,16385
1772015888.7520201,703.7,-113.03,495.23,80.13,131.2,16380
1772015888.785165,703.59,-112.91,495.55,79.94,131.4,16380
1772015888.8444726,703.49,-112.8,495.85,79.92,131.5,16379
1772015888.8697932,703.45,-112.76,495.97,79.78,131.6,16383
1772015888.9003744,703.45,-112.77,495.97,79.78,131.6,16390
1772015888.9255064,703.46,-112.8,495.92,79.8,131.5,16384
1772015888.9644184,703.46,-112.8,495.92,79.8,131.5,16385
1772015888.9904616,703.57,-112.92,495.6,79.92,131.4,16386
1772015889.019722,703.63,-112.99,495.41,79.99,131.3,16369
1772015889.0512762,703.64,-113.0,495.41,79.99,131.3,16371
1772015889.0865488,703.7,-113.06,495.23,80.13,131.2,16367
1772015889.1187983,703.7,-113.05,495.23,80.13,131.2,16369
1772015889.1530015,703.7,-113.05,495.23,80.13,131.2,16369
1772015889.1851635,703.64,-112.99,495.41,79.99,131.3,16369
1772015889.219834,703.64,-112.99,495.41,79.99,131.3,16381
1772015889.2512934,703.64,-112.99,495.41,79.99,131.3,16368
1772015889.2853045,703.58,-112.93,495.6,79.92,131.4,16371
1772015889.3192422,703.65,-113.01,495.41,79.99,131.3,16371
1772015889.3511643,703.65,-113.01,495.41,79.99,131.3,16374
1772015889.3856814,703.65,-113.01,495.41,79.99,131.3,16368
1772015889.4191492,703.65,-113.02,495.41,79.99,131.3,16371
1772015889.4548662,703.68,-113.07,495.31,79.88,131.3,16347
1772015889.4859009,703.57,-112.94,495.65,79.8,131.4,16361
1772015889.518395,703.58,-112.95,495.62,79.82,131.4,16349
1772015889.5512972,703.6,-112.97,495.55,79.94,131.4,16372
1772015889.5863235,703.65,-113.01,495.41,79.99,131.3,16384
1772015889.619329,703.67,-113.02,495.34,80.05,131.3,16392
1772015889.6512644,703.65,-113.0,495.41,79.99,131.3,16385
1772015889.6862495,703.65,-113.0,495.41,79.99,131.3,16365
1772015889.7182379,703.55,-112.91,495.67,79.82,131.4,16362
1772015889.751145,703.68,-113.04,495.31,80.07,131.3,16369
1772015889.7856529,703.64,-112.99,495.41,79.99,131.3,16369
1772015889.8191245,703.67,-113.02,495.31,80.07,131.3,16373
1772015889.8511426,703.67,-113.02,495.31,80.07,131.3,16373
1772015889.8856874,703.64,-112.97,495.41,79.99,131.3,16373
1772015889.9181638,703.64,-112.97,495.41,79.99,131.3,16374
1772015889.952602,703.64,-112.96,495.41,79.99,131.3,16373
1772015889.985672,703.55,-112.86,495.68,79.99,131.4,16379
1772015890.0452366,703.69,-113.02,495.27,79.99,131.3,16376
1772015890.0718868,703.69,-113.03,495.27,79.99,131.3,16376
1772015890.100846,703.56,-112.9,495.64,79.78,131.4,16374
1772015890.1399083,703.55,-112.9,495.64,79.78,131.4,16374
1772015890.187511,703.65,-113.01,495.34,79.78,131.3,16372
1772015890.2147512,703.63,-113.0,495.39,79.88,131.3,16366
1772015890.2439327,703.63,-113.0,495.39,79.88,131.3,16366
1772015890.2688024,703.64,-113.01,495.36,79.7,131.3,16367
1772015890.2953537,703.64,-113.02,495.34,79.78,131.3,16363
1772015890.3235233,703.64,-113.02,495.34,79.78,131.3,16365
1772015890.3576832,703.66,-113.03,495.31,80.07,131.3,16364
1772015890.3896916,703.66,-113.03,495.31,80.07,131.3,16367
1772015890.419334,703.68,-113.05,495.27,79.99,131.3,16376
1772015890.45401,703.68,-113.05,495.27,79.99,131.3,16369
1772015890.4878697,703.65,-113.02,495.34,79.78,131.3,16356
1772015890.5195634,703.69,-113.07,495.23,80.13,131.2,16361
1772015890.5525346,703.59,-112.95,495.55,79.88,131.4,16378
1772015890.5860403,703.59,-112.95,495.55,79.88,131.4,16371
1772015890.6185622,703.59,-112.95,495.55,79.88,131.4,16372
1772015890.6509843,703.6,-112.95,495.55,79.88,131.4,16391
1772015890.685971,703.6,-112.94,495.55,79.88,131.4,16376
1772015890.7204068,703.65,-113.0,495.39,79.88,131.3,16373
1772015890.7514083,703.65,-113.0,495.39,79.88,131.3,16373
1772015890.7859335,703.6,-112.94,495.55,79.88,131.4,16376
1772015890.820349,703.65,-113.0,495.39,79.88,131.3,16375
1772015890.8540704,703.67,-113.03,495.31,79.88,131.3,16377
1772015890.8870213,703.64,-113.0,495.39,79.88,131.3,16372
1772015890.9186058,703.64,-112.99,495.39,79.88,131.3,16381
1772015890.9510138,703.54,-112.87,495.71,80.27,131.5,16379
1772015890.986075,703.69,-113.03,495.27,79.99,131.3,16372
1772015891.0195415,703.65,-112.99,495.39,79.88,131.3,16365
1772015891.0510154,703.65,-112.99,495.39,79.88,131.3,16365
1772015891.0870073,703.6,-112.94,495.53,80.13,131.4,16361
1772015891.1204646,703.69,-113.03,495.27,79.99,131.3,16366
1772015891.1524656,703.7,-113.05,495.23,80.13,131.2,16378
1772015891.1864274,703.64,-112.98,495.41,79.99,131.3,16379
1772015891.2213423,703.65,-112.99,495.41,79.99,131.3,16376
1772015891.2669144,703.65,-112.99,495.41,79.99,131.3,16378
1772015891.2932067,703.71,-113.06,495.23,80.13,131.2,16380
1772015891.3222477,703.65,-113.01,495.4,79.92,131.3,16376
1772015891.3571742,703.64,-113.01,495.4,79.92,131.3,16376
1772015891.4068532,703.7,-113.07,495.23,80.13,131.2,16373
1772015891.4303598,703.7,-113.07,495.23,80.13,131.2,16378
1772015891.4631255,703.7,-113.06,495.23,80.13,131.2,16378
1772015891.4953425,703.64,-113.0,495.41,79.99,131.3,16370
1772015891.5253022,703.64,-112.99,495.41,79.99,131.3,16375
1772015891.5542932,703.64,-112.98,495.41,79.99,131.3,16375
1772015891.5870986,703.45,-112.81,495.98,79.7,131.6,16343
1772015891.6197405,703.54,-112.93,495.72,79.88,131.5,16345
1772015891.6513143,703.54,-112.96,495.72,79.88,131.5,16345
1772015891.6865451,703.61,-113.03,495.5,79.92,131.4,16345
1772015891.7197478,703.67,-113.07,495.34,80.05,131.3,16344
1772015891.752645,703.59,-112.97,495.55,79.88,131.4,16354
1772015891.7877023,703.52,-112.88,495.8,79.88,131.5,16356
1772015891.8201385,703.71,-113.08,495.23,80.13,131.2,16357
1772015891.8537226,703.62,-112.98,495.5,79.92,131.4,16368
1772015891.8848321,703.71,-113.07,495.23,80.13,131.2,16374
1772015891.9203691,703.6,-112.95,495.55,79.88,131.4,16368
1772015891.9514399,703.62,-112.97,495.5,79.92,131.4,16361
1772015891.9851756,703.71,-113.06,495.23,80.13,131.2,16355
1772015892.0186574,703.62,-112.95,495.5,79.92,131.4,16358
1772015892.0510504,703.65,-113.0,495.4,79.94,131.3,16358
1772015892.0871553,703.63,-112.99,495.45,79.92,131.3,16356
1772015892.1201205,703.64,-113.0,495.41,79.99,131.3,16369
1772015892.155669,703.51,-112.85,495.81,79.99,131.5,16359
1772015892.1862268,703.52,-112.84,495.81,79.99,131.5,16364
1772015892.2201557,703.66,-112.99,495.41,79.99,131.3,16362
1772015892.253806,703.65,-112.99,495.41,79.99,131.3,16367
1772015892.287248,703.65,-112.99,495.41,79.99,131.3,16367
1772015892.3221614,703.65,-112.99,495.41,79.99,131.3,16365
1772015892.3568423,703.52,-112.83,495.81,79.99,131.5,16365
1772015892.385415,703.53,-112.83,495.81,79.99,131.5,16362
1772015892.4194694,703.53,-112.83,495.81,79.99,131.5,16364
1772015892.453056,703.53,-112.83,495.81,79.99,131.5,16364
1772015892.4895844,703.6,-112.89,495.63,80.13,131.4,16372
1772015892.5380974,703.54,-112.82,495.81,79.99,131.5,16369
1772015892.5722477,703.54,-112.81,495.81,79.99,131.5,16369
1772015892.608789,703.59,-112.87,495.68,79.99,131.4,16363
1772015892.6332633,703.59,-112.88,495.68,79.99,131.4,16363
1772015892.6576483,703.67,-112.98,495.41,79.99,131.3,16369
1772015892.686245,703.54,-112.83,495.81,79.99,131.5,16371
1772015892.7198453,703.6,-112.9,495.63,80.13,131.4,16367
1772015892.7528439,703.6,-112.91,495.63,80.13,131.4,16367
1772015892.7834826,703.6,-112.91,495.63,80.13,131.4,16364
1772015892.8223014,703.47,-112.77,496.01,79.92,131.6,16363
1772015892.8540452,703.64,-112.95,495.53,80.13,131.4,16371
1772015892.8874593,703.64,-112.95,495.53,80.13,131.4,16371
1772015892.9196987,703.63,-112.96,495.53,80.13,131.4,16359
1772015892.953746,703.63,-112.96,495.53,80.13,131.4,16359
1772015892.9867148,703.54,-112.85,495.81,79.99,131.5,16362
1772015893.0223687,703.67,-113.0,495.41,79.99,131.3,16358
1772015893.0539722,703.66,-112.99,495.41,79.99,131.3,16358
1772015893.0869071,703.61,-112.95,495.55,79.88,131.4,16353
1772015893.121405,703.61,-112.95,495.55,79.88,131.4,16340
1772015893.158376,703.61,-112.95,495.55,79.88,131.4,16343
1772015893.1880789,703.6,-112.96,495.55,79.88,131.4,16349
1772015893.2201927,703.6,-112.96,495.55,79.88,131.4,16359
1772015893.255877,703.6,-112.97,495.55,79.88,131.4,16359
1772015893.2923193,703.6,-112.96,495.55,79.88,131.4,16355
1772015893.3243701,703.6,-112.96,495.55,79.88,131.4,16352
1772015893.3576314,703.56,-112.92,495.67,79.78,131.4,16358
1772015893.392289,703.57,-112.93,495.65,79.8,131.4,16357
1772015893.4263272,703.46,-112.81,495.98,79.7,131.6,16356
1772015893.456689,703.6,-112.97,495.55,79.88,131.4,16361
1772015893.4891367,703.6,-112.96,495.55,79.88,131.4,16361
1772015893.5212743,703.57,-112.93,495.63,79.88,131.4,16362
1772015893.552972,703.53,-112.88,495.77,79.7,131.5,16355
1772015893.5874503,703.57,-112.92,495.65,79.8,131.4,16357
1772015893.6252851,703.57,-112.92,495.65,79.8,131.4,16356
1772015893.6559699,703.62,-112.97,495.5,79.92,131.4,16363
1772015893.708478,703.57,-112.91,495.65,79.8,131.4,16353
1772015893.7321332,703.57,-112.91,495.65,79.8,131.4,16353
1772015893.7737896,703.55,-112.89,495.71,79.75,131.5,16356
1772015893.8040564,703.55,-112.89,495.71,79.75,131.5,16356
1772015893.8424325,703.52,-112.84,495.8,79.88,131.5,16358
1772015893.8647492,703.52,-112.83,495.8,79.88,131.5,16358
1772015893.893636,703.46,-112.77,495.98,79.7,131.6,16360
1772015893.9206896,703.53,-112.84,495.8,79.88,131.5,16353
1772015893.9587805,703.57,-112.89,495.67,79.78,131.4,16372
1772015893.9893377,703.57,-112.89,495.67,79.78,131.4,16372
